order_id,customer_id,order_date,order_total,order_status,channel
2037633,34033,2026-08-24,181.32,placed,web
2037634,34386,2026-08-02,290.38,shipped,phone
2037635,13772,2026-08-15,149.39,placed,marketplace
2037636,41834,2026-08-08,175.22,shipped,web
2037637,11857,2026-08-24,334.85,placed,marketplace
2037638,14326,2026-08-13,164.12,returned,marketplace
2037639,16175,2026-08-10,390.87,returned,marketplace
2037640,47998,2026-08-08,291.19,delivered,mobile_app
2037641,33183,2026-08-14,263.36,delivered,web
2037642,19724,2026-08-26,467.35,shipped,phone
2037643,45187,2026-07-31,50.78,placed,phone
2037644,29453,2026-08-16,462.41,placed,marketplace
2037645,37229,2026-08-08,323.57,delivered,phone
2037646,38276,2026-08-10,254.83,shipped,mobile_app
2037647,70,2026-08-19,435.13,shipped,web
2037648,31190,2026-07-29,395.35,delivered,mobile_app
2037649,34043,2026-08-27,342.86,shipped,phone
2037650,26210,2026-07-30,108.66,placed,web
2037651,47974,2026-08-10,273.22,placed,web
2037652,28357,2026-08-06,88.39,delivered,phone
2037653,42277,2026-08-02,334.22,placed,phone
2037654,5084,2026-08-25,82.39,returned,marketplace
2037655,37969,2026-07-30,134.63,shipped,web
2037656,48228,2026-07-31,496.5,shipped,mobile_app
2037657,31172,2026-07-28,158.59,returned,mobile_app
2037658,37257,2026-08-02,423.05,shipped,phone
2037659,10308,2026-08-05,50.32,placed,marketplace
2037660,24403,2026-08-27,94.31,delivered,marketplace
2037661,28566,2026-08-24,182.2,shipped,marketplace
2037662,26792,2026-08-06,197.98,returned,mobile_app
2037663,16175,2026-08-04,178.71,delivered,web
2037664,36839,2026-07-31,270.51,placed,phone
2037665,36773,2026-08-15,255.29,shipped,mobile_app
2037666,17473,2026-08-21,464.29,delivered,phone
2037667,38064,2026-08-19,327.31,placed,mobile_app
2037668,10553,2026-07-28,462.22,placed,mobile_app
2037669,42434,2026-07-28,326.56,delivered,mobile_app
2037670,9893,2026-08-05,430.07,shipped,mobile_app
2037671,27951,2026-08-09,149.61,returned,web
2037672,20819,2026-08-05,156.17,shipped,mobile_app
2037673,43060,2026-08-25,129.46,delivered,web
2037674,19743,2026-08-24,43.24,returned,phone
2037675,49765,2026-08-08,423.82,shipped,marketplace
2037676,3515,2026-08-09,202.31,returned,web
2037677,47496,2026-08-24,346.48,shipped,phone
2037678,44523,2026-08-14,222.2,delivered,phone
2037679,28287,2026-08-20,66.35,placed,web
2037680,2885,2026-08-06,361.14,placed,marketplace
2037681,48037,2026-07-28,362.49,returned,web
2037682,47805,2026-08-10,458.43,delivered,mobile_app
2037683,28292,2026-08-08,200.6,shipped,web
2037684,9775,2026-08-05,219.08,shipped,marketplace
2037685,8267,2026-08-04,463.18,shipped,phone
2037686,39637,2026-07-31,348.96,shipped,marketplace
2037687,25000,2026-08-03,470.03,shipped,mobile_app
2037688,22025,2026-08-13,147.3,shipped,marketplace
2037689,2887,2026-08-12,352.84,shipped,mobile_app
2037690,14465,2026-08-12,265.44,returned,marketplace
2037691,6524,2026-07-31,111.39,delivered,marketplace
2037692,45094,2026-07-28,97.4,delivered,marketplace
2037693,27248,2026-08-12,458.01,shipped,phone
2037694,19674,2026-08-24,381.11,delivered,phone
2037695,16718,2026-08-27,49.14,delivered,web
2037696,48677,2026-08-12,121.41,returned,marketplace
2037697,46586,2026-08-07,376.88,delivered,phone
2037698,18231,2026-08-03,453.1,delivered,phone
2037699,37600,2026-07-30,350.07,returned,marketplace
2037700,33649,2026-08-04,482.37,placed,web
2037701,2696,2026-08-08,147.86,returned,phone
2037702,876,2026-08-20,115.94,delivered,mobile_app
2037703,28765,2026-08-15,224.64,placed,marketplace
2037704,33163,2026-08-26,114.32,delivered,marketplace
2037705,13170,2026-08-22,370.97,placed,phone
2037706,24692,2026-08-15,387.94,returned,mobile_app
2037707,11659,2026-08-27,263.42,shipped,web
2037708,28518,2026-08-12,451.0,delivered,web
2037709,35708,2026-08-23,361.38,delivered,mobile_app
2037710,17024,2026-08-25,391.58,returned,web
2037711,25890,2026-08-02,197.74,placed,mobile_app
2037712,28574,2026-08-25,158.13,delivered,web
2037713,9508,2026-08-12,230.38,delivered,web
2037714,3565,2026-08-13,277.57,delivered,phone
2037715,5968,2026-08-21,181.89,placed,marketplace
2037716,49403,2026-08-23,151.71,shipped,web
2037717,2146,2026-08-24,18.93,delivered,mobile_app
2037718,36777,2026-08-10,353.34,returned,phone
2037719,894,2026-08-19,161.85,returned,mobile_app
2037720,23719,2026-08-07,113.58,delivered,phone
2037721,39809,2026-08-26,116.95,delivered,mobile_app
2037722,15481,2026-08-25,46.37,shipped,mobile_app
2037723,243,2026-08-03,229.49,shipped,phone
2037724,25085,2026-08-10,153.83,shipped,marketplace
2037725,49169,2026-08-11,399.07,shipped,web
2037726,16629,2026-08-02,431.24,returned,marketplace
2037727,14527,2026-08-20,225.34,delivered,mobile_app
2037728,42212,2026-08-20,299.35,placed,mobile_app
2037729,39392,2026-08-27,402.45,placed,phone
2037730,49439,2026-07-31,285.98,shipped,phone
2037731,26426,2026-07-30,441.92,returned,marketplace
2037732,28975,2026-08-09,492.41,returned,web
2037733,24159,2026-08-27,299.92,placed,web
2037734,48515,2026-08-26,360.65,delivered,marketplace
2037735,34974,2026-08-08,269.76,placed,web
2037736,16064,2026-08-26,12.98,delivered,marketplace
2037737,31851,2026-08-07,333.55,placed,web
2037738,41942,2026-08-05,82.36,returned,marketplace
2037739,13917,2026-08-10,310.99,placed,web
2037740,33162,2026-08-16,62.67,placed,marketplace
2037741,29278,2026-08-20,368.19,shipped,web
2037742,16773,2026-08-05,218.51,shipped,marketplace
2037743,49931,2026-08-18,125.53,shipped,marketplace
2037744,7821,2026-08-07,56.3,placed,mobile_app
2037745,36894,2026-08-21,183.74,returned,mobile_app
2037746,29885,2026-08-13,482.38,delivered,phone
2037747,3060,2026-08-02,233.5,placed,phone
2037748,48713,2026-07-30,100.18,shipped,web
2037749,28539,2026-08-22,354.24,delivered,web
2037750,36070,2026-08-05,74.19,shipped,web
2037751,44235,2026-08-16,175.33,placed,phone
2037752,13956,2026-08-08,369.8,delivered,web
2037753,47782,2026-08-02,14.21,placed,phone
2037754,46684,2026-08-18,246.26,shipped,web
2037755,23351,2026-07-29,168.96,placed,marketplace
2037756,29380,2026-08-02,224.11,shipped,web
2037757,22283,2026-07-31,27.16,delivered,web
2037758,7936,2026-08-18,277.87,returned,mobile_app
2037759,16848,2026-07-28,50.53,shipped,web
2037760,14368,2026-08-15,36.58,delivered,web
2037761,16332,2026-07-31,271.45,delivered,web
2037762,14765,2026-08-07,64.97,placed,phone
2037763,8096,2026-08-20,120.47,placed,web
2037764,2634,2026-07-29,316.43,placed,web
2037765,30153,2026-08-20,250.28,placed,mobile_app
2037766,34267,2026-08-26,430.8,shipped,web
2037767,9744,2026-08-12,122.87,placed,web
2037768,46602,2026-08-15,381.84,returned,marketplace
2037769,34522,2026-08-21,177.39,placed,mobile_app
2037770,5641,2026-08-10,270.3,placed,mobile_app
2037771,14422,2026-08-18,179.11,delivered,web
2037772,12353,2026-07-30,46.18,shipped,web
2037773,37628,2026-08-20,317.84,returned,marketplace
2037774,23533,2026-08-22,275.72,shipped,marketplace
2037775,13191,2026-08-13,176.47,delivered,web
2037776,24253,2026-07-31,119.78,placed,mobile_app
2037777,4144,2026-07-30,190.08,placed,web
2037778,20746,2026-08-02,283.87,returned,mobile_app
2037779,23589,2026-08-06,267.76,shipped,web
2037780,8763,2026-07-31,368.1,delivered,mobile_app
2037781,5586,2026-08-03,181.11,delivered,mobile_app
2037782,15666,2026-07-30,17.96,delivered,web
2037783,47692,2026-08-26,145.89,shipped,web
2037784,11073,2026-08-08,477.97,placed,phone
2037785,34723,2026-07-30,479.76,placed,phone
2037786,46487,2026-08-05,38.56,returned,marketplace
2037787,37258,2026-07-28,317.22,shipped,phone
2037788,4132,2026-08-22,372.64,placed,phone
2037789,11740,2026-08-08,89.6,shipped,web
2037790,18626,2026-08-01,364.71,returned,web
2037791,39721,2026-08-11,232.75,placed,mobile_app
2037792,14404,2026-08-07,326.28,placed,web
2037793,48510,2026-07-31,328.65,delivered,phone
2037794,29708,2026-08-06,19.45,shipped,web
2037795,7810,2026-08-23,35.76,placed,marketplace
2037796,15246,2026-08-16,457.63,shipped,phone
2037797,47883,2026-08-04,461.78,returned,marketplace
2037798,23579,2026-08-10,179.41,delivered,mobile_app
2037799,16544,2026-08-06,22.07,delivered,phone
2037800,3254,2026-08-14,53.73,delivered,marketplace
2037801,6200,2026-08-20,33.84,placed,mobile_app
2037802,17205,2026-08-13,167.23,delivered,marketplace
2037803,43107,2026-08-07,284.2,delivered,phone
2037804,37244,2026-08-16,82.89,placed,marketplace
2037805,15978,2026-08-07,245.46,shipped,marketplace
2037806,44788,2026-08-27,163.81,shipped,web
2037807,4169,2026-08-27,171.24,placed,web
2037808,20832,2026-08-12,130.08,placed,web
2037809,23933,2026-08-04,10.01,delivered,mobile_app
2037810,36195,2026-08-27,14.12,shipped,mobile_app
2037811,43322,2026-07-29,34.3,delivered,phone
2037812,44954,2026-08-03,155.77,placed,phone
2037813,42674,2026-08-15,181.73,placed,web
2037814,45725,2026-07-31,139.25,shipped,marketplace
2037815,45806,2026-08-26,15.23,returned,marketplace
2037816,25541,2026-07-29,498.08,delivered,phone
2037817,3166,2026-07-29,339.87,delivered,marketplace
2037818,30992,2026-08-02,191.03,returned,web
2037819,19358,2026-08-06,265.33,delivered,phone
2037820,37580,2026-08-07,355.75,shipped,marketplace
2037821,12182,2026-07-28,283.33,shipped,phone
2037822,43926,2026-08-17,455.79,returned,web
2037823,4096,2026-08-14,23.39,delivered,marketplace
2037824,3673,2026-08-26,369.99,delivered,web
2037825,27582,2026-08-15,127.04,returned,mobile_app
2037826,38185,2026-08-20,37.07,placed,web
2037827,38040,2026-08-13,38.29,shipped,phone
2037828,23313,2026-08-25,467.04,delivered,web
2037829,16966,2026-08-09,217.8,delivered,mobile_app
2037830,12725,2026-08-25,165.79,returned,phone
2037831,29752,2026-08-08,98.87,delivered,marketplace
2037832,14551,2026-08-25,226.69,returned,web
2037833,3705,2026-08-05,171.8,placed,marketplace
2037834,6854,2026-08-07,496.19,placed,mobile_app
2037835,9052,2026-08-12,84.66,shipped,marketplace
2037836,34384,2026-08-13,131.92,placed,mobile_app
2037837,24684,2026-08-17,95.46,delivered,web
2037838,13671,2026-08-20,303.91,shipped,mobile_app
2037839,47642,2026-08-02,419.51,shipped,marketplace
2037840,32933,2026-08-24,417.65,shipped,web
2037841,24132,2026-08-23,163.67,returned,phone
2037842,1624,2026-08-20,230.05,placed,marketplace
2037843,7825,2026-08-05,391.15,returned,marketplace
2037844,38226,2026-08-27,488.14,shipped,mobile_app
2037845,19359,2026-08-09,397.89,returned,mobile_app
2037846,24843,2026-08-08,54.77,delivered,marketplace
2037847,45925,2026-08-26,437.86,shipped,web
2037848,19156,2026-08-18,454.11,shipped,phone
2037849,37452,2026-08-17,151.37,shipped,mobile_app
2037850,17141,2026-08-03,367.95,delivered,web
2037851,11230,2026-08-04,81.07,returned,web
2037852,18267,2026-08-09,344.15,placed,phone
2037853,10522,2026-08-27,379.97,returned,marketplace
2037854,23691,2026-08-14,117.42,shipped,marketplace
2037855,12857,2026-08-10,336.07,returned,marketplace
2037856,5242,2026-08-27,442.39,shipped,web
2037857,6721,2026-08-10,133.7,returned,phone
2037858,415,2026-08-26,53.54,delivered,mobile_app
2037859,29103,2026-08-07,129.66,delivered,marketplace
2037860,32348,2026-08-22,334.76,shipped,mobile_app
2037861,2317,2026-08-19,29.5,returned,phone
2037862,5752,2026-08-12,37.6,delivered,marketplace
2037863,38915,2026-08-02,6.6,returned,marketplace
2037864,21358,2026-08-16,461.75,returned,mobile_app
2037865,18540,2026-08-22,247.17,returned,phone
2037866,32057,2026-08-07,83.82,delivered,marketplace
2037867,26960,2026-07-28,226.12,returned,phone
2037868,38509,2026-08-22,181.94,shipped,phone
2037869,45694,2026-08-16,373.64,returned,phone
2037870,41134,2026-08-02,128.59,delivered,mobile_app
2037871,35857,2026-08-07,122.99,returned,marketplace
2037872,7047,2026-08-13,373.43,returned,mobile_app
2037873,13020,2026-08-19,478.24,shipped,phone
2037874,30642,2026-08-22,242.86,delivered,marketplace
2037875,2083,2026-08-23,297.12,placed,marketplace
2037876,10573,2026-08-21,116.2,placed,phone
2037877,28032,2026-08-09,123.54,placed,mobile_app
2037878,6288,2026-07-29,220.41,returned,phone
2037879,45755,2026-08-27,100.24,placed,mobile_app
2037880,29503,2026-08-19,433.23,returned,phone
2037881,29657,2026-07-31,280.62,returned,web
2037882,35371,2026-08-06,352.43,delivered,marketplace
2037883,32826,2026-08-09,318.51,delivered,mobile_app
2037884,30067,2026-08-10,179.17,placed,marketplace
2037885,20480,2026-07-29,287.89,shipped,marketplace
2037886,19066,2026-08-22,212.29,placed,mobile_app
2037887,15876,2026-08-15,43.83,returned,phone
2037888,34588,2026-07-30,438.79,returned,mobile_app
2037889,40039,2026-08-03,94.39,returned,mobile_app
2037890,29041,2026-08-13,129.9,returned,marketplace
2037891,23039,2026-08-04,359.31,shipped,web
2037892,2878,2026-07-31,11.61,placed,marketplace
2037893,39556,2026-08-08,380.03,returned,phone
2037894,49490,2026-08-09,467.26,delivered,phone
2037895,48431,2026-08-09,125.46,returned,phone
2037896,27926,2026-08-10,265.94,delivered,web
2037897,15319,2026-07-28,14.29,returned,mobile_app
2037898,35343,2026-07-30,85.33,delivered,web
2037899,48607,2026-08-19,144.84,shipped,mobile_app
2037900,32911,2026-08-20,57.49,returned,marketplace
2037901,29530,2026-07-29,227.89,placed,phone
2037902,28286,2026-08-05,286.38,placed,phone
2037903,30337,2026-08-07,367.16,shipped,marketplace
2037904,17265,2026-08-01,82.02,returned,mobile_app
2037905,30271,2026-08-15,98.6,placed,phone
2037906,26785,2026-08-13,207.0,delivered,web
2037907,46056,2026-08-10,375.31,shipped,mobile_app
2037908,23002,2026-08-05,438.32,shipped,marketplace
2037909,33050,2026-08-15,66.8,delivered,marketplace
2037910,42886,2026-07-30,380.58,placed,web
2037911,2448,2026-08-16,438.4,returned,marketplace
2037912,49829,2026-08-25,36.91,placed,phone
2037913,15171,2026-08-10,313.57,returned,mobile_app
2037914,28060,2026-07-30,487.34,returned,phone
2037915,38571,2026-08-17,303.61,shipped,marketplace
2037916,2486,2026-07-31,172.94,shipped,web
2037917,40765,2026-08-10,109.32,returned,phone
2037918,10162,2026-08-18,60.16,returned,mobile_app
2037919,21302,2026-08-18,438.1,delivered,phone
2037920,14548,2026-08-01,357.55,placed,marketplace
2037921,47074,2026-08-17,324.47,returned,web
2037922,5586,2026-08-25,469.12,placed,mobile_app
2037923,7423,2026-08-06,222.56,delivered,phone
2037924,40729,2026-08-06,432.38,placed,web
2037925,18919,2026-08-14,160.09,placed,phone
2037926,28045,2026-07-28,43.29,shipped,phone
2037927,17922,2026-08-12,85.96,delivered,mobile_app
2037928,22136,2026-08-17,87.35,returned,phone
2037929,18061,2026-08-13,401.71,placed,mobile_app
2037930,3593,2026-08-21,397.99,delivered,web
2037931,38449,2026-08-23,153.92,shipped,phone
2037932,7843,2026-08-04,98.49,placed,mobile_app
2037933,8878,2026-08-25,50.53,returned,phone
2037934,5050,2026-08-02,453.87,shipped,mobile_app
2037935,15058,2026-08-01,481.97,delivered,phone
2037936,39633,2026-08-14,48.85,placed,phone
2037937,27848,2026-08-27,94.96,returned,phone
2037938,30925,2026-08-15,40.79,shipped,web
2037939,14343,2026-08-19,66.37,returned,marketplace
2037940,2715,2026-07-29,410.52,delivered,mobile_app
2037941,12653,2026-07-28,332.65,returned,web
2037942,5046,2026-08-01,489.53,shipped,web
2037943,45426,2026-08-06,208.75,delivered,phone
2037944,41151,2026-08-03,473.87,delivered,web
2037945,35863,2026-08-02,123.78,delivered,web
2037946,23255,2026-08-21,137.21,returned,mobile_app
2037947,4695,2026-08-05,270.65,delivered,phone
2037948,48076,2026-08-01,314.05,returned,phone
2037949,48178,2026-08-06,131.03,delivered,marketplace
2037950,23795,2026-08-25,222.9,returned,mobile_app
2037951,48701,2026-08-09,124.71,delivered,mobile_app
2037952,8132,2026-08-14,408.7,returned,mobile_app
2037953,14254,2026-08-26,89.54,returned,web
2037954,29606,2026-08-10,482.75,shipped,marketplace
2037955,49260,2026-08-25,247.02,delivered,marketplace
2037956,5801,2026-08-22,246.23,placed,phone
2037957,38971,2026-08-07,54.42,shipped,mobile_app
2037958,30098,2026-08-10,106.0,returned,marketplace
2037959,20619,2026-08-10,205.47,shipped,phone
2037960,10630,2026-08-27,41.28,shipped,phone
2037961,30828,2026-08-17,270.93,shipped,web
2037962,28417,2026-07-30,264.45,placed,web
2037963,22993,2026-07-31,104.13,placed,marketplace
2037964,27733,2026-08-02,49.99,delivered,mobile_app
2037965,3302,2026-08-12,462.76,placed,mobile_app
2037966,7392,2026-08-06,441.71,returned,mobile_app
2037967,5191,2026-08-17,439.76,shipped,phone
2037968,40091,2026-07-28,228.59,shipped,mobile_app
2037969,17033,2026-08-21,47.48,shipped,mobile_app
2037970,3378,2026-08-26,379.71,returned,marketplace
2037971,36287,2026-08-27,56.04,returned,phone
2037972,41718,2026-08-26,373.6,placed,web
2037973,10573,2026-08-26,359.37,delivered,web
2037974,40496,2026-08-05,106.34,shipped,mobile_app
2037975,38028,2026-08-06,217.39,returned,web
2037976,46661,2026-08-20,474.73,returned,marketplace
2037977,48404,2026-08-11,230.6,delivered,web
2037978,37016,2026-07-29,103.24,placed,mobile_app
2037979,8757,2026-08-23,457.59,shipped,web
2037980,6935,2026-08-10,11.43,placed,mobile_app
2037981,15083,2026-08-13,271.57,placed,mobile_app
2037982,32392,2026-07-29,71.76,shipped,web
2037983,6047,2026-08-20,68.46,returned,phone
2037984,4842,2026-08-14,278.24,placed,phone
2037985,8870,2026-08-25,130.39,delivered,mobile_app
2037986,39940,2026-08-17,137.29,placed,phone
2037987,27857,2026-08-07,119.4,shipped,marketplace
2037988,44126,2026-08-22,378.64,placed,web
2037989,30273,2026-07-31,472.09,delivered,marketplace
2037990,13456,2026-08-06,50.61,delivered,web
2037991,8320,2026-08-23,347.19,returned,marketplace
2037992,14578,2026-08-26,468.81,shipped,mobile_app
2037993,4703,2026-08-06,457.23,placed,web
2037994,37594,2026-08-24,333.03,placed,marketplace
2037995,38187,2026-08-11,483.96,placed,phone
2037996,46915,2026-07-30,214.25,delivered,mobile_app
2037997,36402,2026-08-08,310.64,shipped,marketplace
2037998,21964,2026-08-26,23.1,shipped,web
2037999,11362,2026-08-22,470.1,returned,phone
2038000,18769,2026-08-11,181.42,returned,mobile_app
2038001,804,2026-08-18,140.87,shipped,marketplace
2038002,9127,2026-07-30,83.35,delivered,mobile_app
2038003,5903,2026-08-21,72.58,placed,web
2038004,8265,2026-08-02,432.27,returned,marketplace
2038005,25487,2026-08-27,24.68,returned,marketplace
2038006,47854,2026-07-29,254.57,shipped,web
2038007,7290,2026-08-26,182.85,delivered,web
2038008,9040,2026-08-18,456.95,shipped,web
2038009,21192,2026-08-08,55.31,delivered,web
2038010,350,2026-08-05,12.44,returned,phone
2038011,47567,2026-08-25,72.11,returned,mobile_app
2038012,27581,2026-08-02,169.09,placed,mobile_app
2038013,7999,2026-08-25,108.68,placed,phone
2038014,6651,2026-08-17,268.81,delivered,mobile_app
2038015,36050,2026-08-13,395.33,placed,phone
2038016,6904,2026-08-10,84.64,delivered,mobile_app
2038017,14259,2026-08-07,185.08,returned,marketplace
2038018,21690,2026-08-17,102.26,delivered,marketplace
2038019,28671,2026-08-12,100.35,delivered,web
2038020,30894,2026-08-01,88.01,delivered,phone
2038021,31736,2026-08-21,292.65,delivered,marketplace
2038022,39807,2026-08-08,275.97,delivered,web
2038023,1917,2026-08-18,468.9,returned,mobile_app
2038024,10552,2026-08-18,370.74,shipped,phone
2038025,31427,2026-08-07,10.63,delivered,phone
2038026,20502,2026-07-30,21.47,placed,mobile_app
2038027,44233,2026-08-07,261.8,delivered,phone
2038028,30894,2026-07-30,158.63,placed,web
2038029,46029,2026-08-04,260.62,returned,phone
2038030,17440,2026-08-07,27.88,returned,phone
2038031,18390,2026-08-12,359.94,returned,mobile_app
2038032,31077,2026-07-31,294.54,placed,web
2038033,15434,2026-08-18,287.62,returned,mobile_app
2038034,25276,2026-08-10,286.44,placed,web
2038035,21328,2026-08-14,20.76,placed,web
2038036,3612,2026-08-04,154.65,returned,mobile_app
2038037,17156,2026-08-22,44.45,returned,marketplace
2038038,42230,2026-08-04,299.43,delivered,phone
2038039,12983,2026-08-16,207.1,delivered,web
2038040,20477,2026-07-29,67.33,returned,web
2038041,18801,2026-08-19,290.1,placed,phone
2038042,48306,2026-08-27,318.89,shipped,mobile_app
2038043,12437,2026-08-13,292.33,shipped,mobile_app
2038044,4247,2026-07-31,309.74,shipped,marketplace
2038045,30484,2026-07-29,329.5,delivered,mobile_app
2038046,39497,2026-07-31,397.73,placed,web
2038047,2085,2026-08-27,145.18,placed,marketplace
2038048,49079,2026-08-19,400.43,placed,mobile_app
2038049,25271,2026-08-26,116.18,placed,web
2038050,41006,2026-08-01,358.37,placed,phone
2038051,25170,2026-08-10,343.26,placed,marketplace
2038052,28877,2026-08-05,433.06,placed,web
2038053,49205,2026-07-29,72.04,placed,web
2038054,18829,2026-07-29,93.44,returned,mobile_app
2038055,35239,2026-07-29,143.05,returned,marketplace
2038056,702,2026-08-06,89.21,returned,marketplace
2038057,9643,2026-08-20,380.6,shipped,marketplace
2038058,25466,2026-08-11,218.63,returned,phone
2038059,2300,2026-08-18,495.87,delivered,phone
2038060,39473,2026-08-14,416.67,delivered,phone
2038061,18523,2026-08-17,208.5,shipped,marketplace
2038062,12488,2026-08-08,231.01,returned,mobile_app
2038063,34815,2026-07-28,468.56,placed,mobile_app
2038064,26591,2026-08-06,63.34,shipped,web
2038065,3857,2026-08-02,187.08,delivered,mobile_app
2038066,5747,2026-08-09,110.74,delivered,web
2038067,6739,2026-07-29,272.17,delivered,web
2038068,17502,2026-08-22,363.68,placed,phone
2038069,11351,2026-08-17,195.66,returned,phone
2038070,2275,2026-07-31,484.2,placed,mobile_app
2038071,31918,2026-07-31,412.48,shipped,marketplace
2038072,4714,2026-08-10,323.13,returned,marketplace
2038073,46993,2026-08-09,167.56,shipped,web
2038074,41460,2026-08-06,54.58,returned,web
2038075,30430,2026-08-02,385.46,shipped,web
2038076,10048,2026-08-04,100.97,delivered,marketplace
2038077,45689,2026-08-21,487.99,placed,mobile_app
2038078,38647,2026-08-05,62.06,placed,marketplace
2038079,38933,2026-07-30,161.01,returned,mobile_app
2038080,25867,2026-08-22,338.07,shipped,phone
2038081,9744,2026-07-29,292.24,shipped,web
2038082,12888,2026-08-17,26.13,placed,phone
2038083,31301,2026-08-22,239.99,returned,phone
2038084,39733,2026-08-15,185.71,returned,marketplace
2038085,30337,2026-08-19,31.74,delivered,marketplace
2038086,933,2026-08-26,234.85,shipped,phone
2038087,27149,2026-08-15,438.84,placed,web
2038088,16595,2026-08-22,40.99,returned,web
2038089,38315,2026-08-19,175.93,shipped,web
2038090,15893,2026-08-21,289.08,returned,marketplace
2038091,14248,2026-08-04,188.35,returned,web
2038092,14552,2026-08-10,175.38,placed,marketplace
2038093,9820,2026-08-24,384.11,shipped,phone
2038094,44265,2026-08-02,157.23,returned,phone
2038095,19161,2026-08-15,91.95,shipped,phone
2038096,11300,2026-08-22,249.7,placed,mobile_app
2038097,6090,2026-08-27,378.91,placed,mobile_app
2038098,31760,2026-08-25,326.0,placed,marketplace
2038099,20092,2026-08-25,95.22,returned,mobile_app
2038100,5353,2026-08-02,190.84,placed,marketplace
2038101,29646,2026-07-30,230.69,delivered,marketplace
2038102,22591,2026-08-17,368.9,returned,marketplace
2038103,6978,2026-08-21,455.93,placed,web
2038104,8636,2026-08-18,315.76,delivered,mobile_app
2038105,16081,2026-08-24,227.43,placed,web
2038106,40901,2026-08-06,174.18,returned,mobile_app
2038107,31934,2026-08-17,332.47,delivered,web
2038108,14373,2026-08-10,487.25,returned,phone
2038109,17936,2026-08-12,46.04,delivered,marketplace
2038110,39496,2026-08-05,248.73,returned,mobile_app
2038111,12916,2026-08-24,9.36,shipped,mobile_app
2038112,35181,2026-08-02,410.79,placed,phone
2038113,18202,2026-07-31,129.71,placed,web
2038114,22081,2026-08-01,25.9,delivered,phone
2038115,7872,2026-08-14,68.02,placed,web
2038116,8014,2026-08-01,138.38,delivered,marketplace
2038117,30179,2026-08-21,348.5,shipped,web
2038118,23959,2026-08-21,365.44,delivered,mobile_app
2038119,37885,2026-07-31,488.24,returned,phone
2038120,16099,2026-08-14,42.14,shipped,phone
2038121,5951,2026-08-11,292.71,returned,phone
2038122,24174,2026-08-13,431.29,shipped,mobile_app
2038123,8199,2026-08-26,367.29,placed,phone
2038124,17290,2026-07-31,38.04,delivered,phone
2038125,21421,2026-08-21,67.42,returned,web
2038126,43851,2026-08-12,291.47,placed,web
2038127,2279,2026-08-13,83.77,placed,phone
2038128,47874,2026-08-23,287.36,placed,phone
2038129,8112,2026-08-17,301.47,delivered,web
2038130,24968,2026-08-17,48.88,returned,marketplace
2038131,42180,2026-08-09,286.58,placed,marketplace
2038132,4682,2026-08-02,444.21,delivered,marketplace
2038133,35417,2026-08-25,226.24,returned,marketplace
2038134,45244,2026-08-17,265.88,shipped,phone
2038135,36311,2026-08-05,61.24,shipped,mobile_app
2038136,6958,2026-08-06,372.31,delivered,marketplace
2038137,44820,2026-08-10,285.52,delivered,marketplace
2038138,29137,2026-08-03,474.7,placed,mobile_app
2038139,31144,2026-08-11,128.33,placed,phone
2038140,9812,2026-08-18,46.99,shipped,phone
2038141,1329,2026-08-17,489.32,placed,marketplace
2038142,1751,2026-08-15,336.64,shipped,marketplace
2038143,25006,2026-08-05,282.49,shipped,marketplace
2038144,3581,2026-08-26,34.93,placed,mobile_app
2038145,37479,2026-08-10,149.48,placed,mobile_app
2038146,35667,2026-08-14,405.46,shipped,web
2038147,25634,2026-08-08,308.19,returned,mobile_app
2038148,8177,2026-08-02,78.94,delivered,mobile_app
2038149,41084,2026-08-07,32.63,placed,mobile_app
2038150,13721,2026-08-07,67.17,delivered,web
2038151,25438,2026-08-25,286.01,delivered,mobile_app
2038152,16829,2026-08-16,174.66,placed,phone
2038153,14258,2026-08-18,384.94,placed,marketplace
2038154,15771,2026-08-16,348.19,returned,mobile_app
2038155,13496,2026-08-25,293.1,delivered,marketplace
2038156,26013,2026-08-22,329.49,shipped,mobile_app
2038157,11400,2026-08-20,485.42,shipped,phone
2038158,4469,2026-08-17,20.37,placed,marketplace
2038159,37936,2026-08-03,382.06,placed,web
2038160,38723,2026-08-17,66.19,returned,mobile_app
2038161,1630,2026-08-18,101.53,delivered,mobile_app
2038162,35844,2026-08-24,140.13,shipped,marketplace
2038163,30730,2026-08-19,411.54,shipped,web
2038164,33522,2026-07-28,70.1,delivered,phone
2038165,24817,2026-08-19,211.93,returned,phone
2038166,35342,2026-08-12,461.21,returned,phone
2038167,25114,2026-08-11,62.69,delivered,web
2038168,11770,2026-08-25,87.39,returned,web
2038169,17121,2026-08-18,225.22,shipped,mobile_app
2038170,10373,2026-08-27,392.58,delivered,web
2038171,16290,2026-08-10,110.11,returned,mobile_app
2038172,35818,2026-08-25,11.15,placed,marketplace
2038173,20830,2026-07-28,175.67,placed,phone
2038174,45445,2026-07-29,54.83,placed,mobile_app
2038175,21031,2026-08-14,158.0,returned,web
2038176,15548,2026-07-31,104.68,delivered,mobile_app
2038177,39890,2026-08-17,69.44,placed,mobile_app
2038178,29547,2026-08-15,487.45,delivered,marketplace
2038179,1780,2026-08-22,116.35,delivered,mobile_app
2038180,47345,2026-08-21,388.25,placed,phone
2038181,19905,2026-08-09,10.04,shipped,phone
